file_name,nose_x,nose_y,nose_score,left_eye_x,left_eye_y,left_eye_score,right_eye_x,right_eye_y,right_eye_score,left_ear_x,left_ear_y,left_ear_score,right_ear_x,right_ear_y,right_ear_score,left_shoulder_x,left_shoulder_y,left_shoulder_score,right_shoulder_x,right_shoulder_y,right_shoulder_score,left_elbow_x,left_elbow_y,left_elbow_score,right_elbow_x,right_elbow_y,right_elbow_score,left_wrist_x,left_wrist_y,left_wrist_score,right_wrist_x,right_wrist_y,right_wrist_score,left_hip_x,left_hip_y,left_hip_score,right_hip_x,right_hip_y,right_hip_score,left_knee_x,left_knee_y,left_knee_score,right_knee_x,right_knee_y,right_knee_score,left_ankle_x,left_ankle_y,left_ankle_score,right_ankle_x,right_ankle_y,right_ankle_score,class_no,class_name
DSCF3157.JPG,0.06652223,0.48456588,0.76273084,0.044670247,0.51647395,0.73791105,0.04596437,0.4872666,0.63925105,0.072136275,0.5833037,0.8426152,0.060951333,0.526387,0.510332,0.18818608,0.6540971,0.8945491,0.22339313,0.52988183,0.78889847,0.428981,0.66419566,0.8307356,0.41759542,0.57753044,0.65353477,0.64570284,0.5994374,0.87121046,0.60826373,0.56477976,0.40022168,0.6021045,0.5884482,0.8014829,0.5741401,0.52363783,0.8385442,0.664482,0.26679766,0.8436577,0.6358346,0.2644823,0.8464843,0.9219273,0.38635,0.58899575,0.87382656,0.374775,0.80615544,1,good
DSCF3159.JPG,0.060364224,0.48783323,0.69410026,0.037801817,0.5198209,0.84444684,0.03970313,0.49154708,0.83595073,0.06507414,0.58537704,0.5868199,0.05678233,0.5341256,0.69968176,0.18710278,0.6499617,0.709506,0.21896775,0.52723056,0.82308006,0.43831617,0.6384989,0.9284245,0.41830367,0.57804966,0.6267836,0.65980154,0.619797,0.8754134,0.6233033,0.56335014,0.30501765,0.5986375,0.575114,0.84319234,0.57207483,0.5139049,0.7556913,0.6625819,0.27509618,0.74908733,0.6343959,0.2671912,0.8884623,0.9227426,0.38761985,0.6170944,0.8751804,0.37674966,0.6596873,1,good
DSCF3160.JPG,0.05958017,0.49405566,0.7155072,0.037625227,0.5255334,0.8728537,0.04003542,0.49663043,0.77973783,0.063537665,0.5888362,0.69956756,0.054625854,0.53363854,0.677156,0.18331622,0.6514447,0.93052197,0.21882561,0.5306903,0.848617,0.4369795,0.64014286,0.91043085,0.4174477,0.5784553,0.6425964,0.66401505,0.62180877,0.9051635,0.62581325,0.5777773,0.25807822,0.59422106,0.5763673,0.81664366,0.568174,0.51322067,0.84497696,0.6642692,0.27470404,0.58287185,0.63473433,0.2678911,0.8735025,0.92589635,0.38692364,0.60648453,0.86911845,0.37666488,0.53512365,1,good
DSCF3161.JPG,0.06057212,0.4964551,0.7279865,0.038992032,0.52745223,0.8429067,0.03968835,0.49988496,0.71298623,0.06523974,0.59014946,0.74074966,0.05613088,0.54064834,0.55172515,0.18994598,0.6556794,0.717863,0.22041723,0.5301611,0.8528325,0.43737766,0.6416535,0.90847063,0.4183476,0.5785884,0.65388066,0.65971786,0.6206032,0.87390834,0.6245268,0.57727027,0.25652742,0.5939744,0.57834584,0.83520633,0.56732726,0.51665473,0.84253854,0.66401404,0.27543035,0.757707,0.63311744,0.267157,0.8958792,0.9246635,0.3844791,0.61474967,0.86901283,0.37634102,0.5454915,1,good
DSCF3162.JPG,0.059447426,0.5028179,0.622222,0.039969552,0.5352269,0.8420854,0.039084,0.5043036,0.8440739,0.07006931,0.59521437,0.8155745,0.056463104,0.53947526,0.52611804,0.19160186,0.6602665,0.81223935,0.21945502,0.5301957,0.8590712,0.4400399,0.64050436,0.91872394,0.41700557,0.5702657,0.6234777,0.66022354,0.62031794,0.87949634,0.6122917,0.55231726,0.29524717,0.5969259,0.57333666,0.8405097,0.5715054,0.51373863,0.7562734,0.660844,0.27462864,0.75682396,0.63197994,0.26661548,0.86819744,0.90940714,0.3838505,0.5655422,0.86457753,0.37561554,0.6311874,1,good
DSCF3164.JPG,0.0611811,0.50149846,0.6150974,0.03966178,0.5343462,0.8352729,0.040017884,0.50313425,0.7792594,0.064712286,0.5934434,0.78757507,0.055213295,0.53743726,0.50701773,0.1899168,0.6598791,0.7759686,0.22429521,0.53267926,0.81727594,0.43736976,0.64235437,0.8978293,0.41758993,0.5797621,0.67237216,0.66396755,0.6219425,0.9156202,0.625381,0.5769533,0.26122734,0.5938572,0.57811004,0.82066804,0.5701189,0.514397,0.84824294,0.6615044,0.27389628,0.7368922,0.6314602,0.2658561,0.8751721,0.9204959,0.38516536,0.6553632,0.8630756,0.37515265,0.66785455,1,good
DSCF3166.JPG,0.06733613,0.49808592,0.78748256,0.042567365,0.52741605,0.8114699,0.045017593,0.49938455,0.52648157,0.063586295,0.59381956,0.7752235,0.05867211,0.5404235,0.51563054,0.19191904,0.66778576,0.8300683,0.21896257,0.53811073,0.5156717,0.4392785,0.6468172,0.8319683,0.419623,0.5739242,0.63749677,0.6626363,0.6238028,0.88221836,0.6254111,0.57624876,0.23309574,0.59766346,0.5728345,0.8397832,0.5704491,0.5123918,0.84436923,0.66445863,0.27382284,0.5983915,0.6315806,0.26638842,0.87062037,0.9234436,0.3918123,0.44488373,0.8678312,0.37621424,0.5647071,1,good
DSCF3168.JPG,0.070515946,0.49946183,0.8109336,0.04530809,0.52737427,0.59363097,0.049523495,0.50019485,0.6437511,0.060295377,0.5931601,0.7186106,0.06009159,0.5401191,0.5132546,0.19149163,0.67074454,0.82813543,0.2257911,0.5324119,0.7862788,0.4422648,0.6448611,0.8092134,0.42592627,0.5681943,0.6607672,0.66538113,0.626203,0.844671,0.6259446,0.56329036,0.27801257,0.59390724,0.5738954,0.8028074,0.56905127,0.51502234,0.8342111,0.65929157,0.27680963,0.7867322,0.634293,0.26844254,0.8942633,0.92381966,0.38237822,0.6247843,0.8633689,0.37471247,0.62410337,1,good
DSCF3169.JPG,0.071535334,0.5000161,0.7975279,0.042121608,0.52887344,0.7953098,0.047855567,0.49996966,0.62249094,0.05584048,0.5954906,0.8141579,0.0561896,0.54054475,0.6006045,0.19415058,0.67874444,0.7537846,0.22600423,0.53477126,0.8062118,0.44071376,0.64885944,0.8389999,0.42032674,0.572048,0.6751669,0.66436064,0.6271597,0.8560473,0.62467396,0.5645439,0.2771881,0.598085,0.5819154,0.74510413,0.56716955,0.51632726,0.8185363,0.6578737,0.27786157,0.7719308,0.63094264,0.27139977,0.8862795,0.92647445,0.39572412,0.5921769,0.8697461,0.37899172,0.59275585,1,good
DSCF3170.JPG,0.06813141,0.5072807,0.8131308,0.04273688,0.53560215,0.8190495,0.047159318,0.5070205,0.6548361,0.06299456,0.6020597,0.6298994,0.058151003,0.544647,0.62901986,0.19530979,0.6790917,0.8801839,0.22456762,0.5404317,0.7774596,0.4492721,0.65150577,0.78497773,0.42371854,0.57220274,0.6691059,0.6634934,0.6271496,0.8588741,0.6271732,0.5650682,0.3220805,0.5960906,0.5738553,0.82788366,0.56702685,0.51623523,0.8195978,0.65876913,0.28220218,0.8302354,0.6346449,0.2705533,0.90627056,0.92828953,0.40621504,0.72794825,0.8743682,0.37508237,0.6684256,1,good
